frequency (Hz),total pressure/forwards pressure,acoustic impedance at measurement point (z_total = z_ec + z_me)
2445.945945945946,0.6550834513661786,(130000000+456572213.24643993j)
2449.4494494494493,0.6516672473742693,(130000000+457332438.5165359j)
2452.9529529529527,0.6482488510118207,(130000000+458092512.1487738j)
2456.4564564564566,0.6448282744722079,(130000000+458852434.7919709j)
2459.95995995996,0.641405529947435,(130000000+459612207.0912481j)
2463.4634634634635,0.6379806296282001,(130000000+460371829.68805665j)
2466.966966966967,0.6345535857039667,(130000000+461131303.22020346j)
2470.4704704704704,0.6311244103630282,(130000000+461890628.3218782j)
2473.973973973974,0.6276931157925771,(130000000+462649805.6236773j)
2477.4774774774774,0.6242597141787705,(130000000+463408835.7526307j)
2480.9809809809813,0.6208242177067982,(130000000+464167719.33222646j)
2484.4844844844847,0.6173866385609489,(130000000+464926456.9824354j)
2487.987987987988,0.6139469889246766,(130000000+465685049.3197366j)
2491.4914914914916,0.6105052809806679,(130000000+466443496.95714164j)
2494.994994994995,0.6070615269109106,(130000000+467201800.5042187j)
2498.4984984984985,0.6036157388967568,(130000000+467959960.56711704j)
2502.002002002002,0.6001679291189942,(130000000+468717977.7485906j)
2505.5055055055054,0.5967181097579108,(130000000+469475852.6480224j)
2509.009009009009,0.593266292993365,(130000000+470233585.8614471j)
2512.5125125125123,0.5898124910048507,(130000000+470991177.98157525j)
2516.016016016016,0.5863567159715695,(130000000+471748629.5978157j)
2519.5195195195197,0.5828989800724957,(130000000+472505941.2962993j)
2523.023023023023,0.5794392954864499,(130000000+473263113.6599008j)
2526.5265265265266,0.5759776743921655,(130000000+474020147.2682623j)
2530.03003003003,0.5725141289683623,(130000000+474777042.6978151j)
2533.5335335335335,0.5690486713938148,(130000000+475533800.5218018j)
2537.037037037037,0.565581313847429,(130000000+476290421.31029904j)
2540.540540540541,0.5621120685083106,(130000000+477046905.63023823j)
2544.0440440440443,0.558640947555843,(130000000+477803254.0454282j)
2547.5475475475478,0.5551679631697616,(130000000+478559467.1165762j)
2551.051051051051,0.5516931275302279,(130000000+479315545.40130913j)
2554.5545545545547,0.5482164528179109,(130000000+480071489.45419496j)
2558.058058058058,0.5447379512140629,(130000000+480827299.8267636j)
2561.5615615615616,0.5412576349006013,(130000000+481582977.0675273j)
2565.065065065065,0.5377755160601916,(130000000+482338521.7220019j)
2568.5685685685685,0.5342916068763279,(130000000+483093934.3327267j)
2572.072072072072,0.5308059195334217,(130000000+483849215.43928516j)
2575.5755755755754,0.5273184662168863,(130000000+484604365.57832444j)
2579.079079079079,0.5238292591132292,(130000000+485359385.2835761j)
2582.5825825825823,0.5203383104101397,(130000000+486114275.0858753j)
2586.086086086086,0.5168456322965864,(130000000+486869035.51318073j)
2589.5895895895897,0.5133512369629118,(130000000+487623667.09059364j)
2593.093093093093,0.5098551366009303,(130000000+488378170.34037775j)
2596.5965965965966,0.5063573434040318,(130000000+489132545.7819778j)
2600.1001001001005,0.5028578695672836,(130000000+489886793.9320393j)
2603.603603603604,0.4993567272875424,(130000000+490640915.3044264j)
2607.1071071071074,0.49585392876356116,(130000000+491394910.4102412j)
